0,Workload
0.006211840023036844,RANDOM
0.006657761757841299,SHA 256
0.007409789675679512,LU
0.008939967394378617,CAPACITY
0.009313917087380079,COMPRESS
0.010204824766907846,SORT
0.010797564477872968,SOR
0.01153232525595031,CRYPTO AES
0.015597105047986781,SEQUENTIAL
0.06941861732981977,FLOOD
